CID,Bin,Smiles,MW,RotBonds,TPSA,HAcceptors,HDonors,cLogP,AromaticRings,TotalRings,Heterocycles,NumF,NumCl,ChiralCenters,QED
1311156,CID_1000000_5000000,Cc1ccccc1[NH2+]S(=O)(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,461.0835548120899,6,115.38,6,2,2.1508200000000004,3,4,1,0,0,0,0.5437537736913466
4479292,CID_1000000_5000000,Cc1ccc([NH2+]Cc2nnc(SCC(=O)c3ccc(Cl)cc3)n2-c2ccccc2)cc1,449.11973642409004,8,64.39,5,1,4.599220000000003,4,4,1,0,1,0,0.24239464089394866
3768229,CID_1000000_5000000,CC1CC2(C)C(CCC3C4CCC(=O)OC4(C)CCC32)CC1=O,318.21949481999997,0,43.370000000000005,3,0,4.139800000000004,0,4,1,0,0,7,0.630476231569412
1517359,CID_1000000_5000000,COc1ccc(N2C(=O)C[C@H]([NH2+]c3cccc4ccccc34)C2=O)cc1,347.13901888809,4,63.22,3,1,2.3754,3,4,1,0,0,1,0.5821339502718526
3390373,CID_1000000_5000000,CCCc1ccc(OCC(O)C[NH2+]C(C)c2ccccc2)cc1,314.21145555608996,9,46.07,2,2,2.7034000000000002,2,2,0,0,0,2,0.7473843410879956
4980192,CID_1000000_5000000,Cc1nc(=S)c2cc([N+](=O)[O-])cc(C=Cc3ccccc3)c2n1-c1ccccc1,399.1041477840001,4,60.96,5,0,6.142010000000005,4,4,1,0,0,0,0.1788842610320343
2612631,CID_1000000_5000000,O=c1cc(CSc2nnc3sc4ccccc4n23)nc2sccn12,370.99692290800004,3,64.56,9,0,3.3057000000000016,5,5,4,0,0,0,0.45538947381800865
3761823,CID_1000000_5000000,CCCCOc1nnnc2c1sc1nc([NH+]3CCOCC3)c3c(c12)CC(C)(C)OC3,430.19073717608995,5,83.69000000000001,8,1,2.2112999999999996,3,5,5,0,0,0,0.6214981326216604
1874536,CID_1000000_5000000,C=CCOc1ccc([C@H]2c3c(oc4ccccc4c3=O)C(=O)N2c2nccs2)cc1,416.08307799199997,5,72.64,6,0,4.564100000000003,4,5,3,0,0,1,0.44597530014920045
2978903,CID_1000000_5000000,COC(=O)C1=C(C)[NH2+]C(=S)NC1c1ccccc1OCC(=O)Nc1ccccc1C,426.14820366809,6,93.27000000000001,5,3,1.9521199999999996,2,3,1,0,0,1,0.4830337032468885
2712427,CID_1000000_5000000,C[C@@H](NC(=O)c1ccccc1)C(=O)Nc1ccc(F)cc1F,304.102334128,4,58.2,2,2,2.721800000000001,2,2,0,2,0,1,0.9122119074489337
2811388,CID_1000000_5000000,CC(C)(C)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cn2)cc1,392.14845512,5,114.30000000000001,6,2,3.911900000000002,3,3,2,0,0,0,0.6763096700228968
3494920,CID_1000000_5000000,CCc1ccc(C2SCC(=O)N2CC2(O)CCCCC2)o1,309.139864596,4,53.68000000000001,4,1,3.111200000000002,1,3,2,0,0,1,0.9282720186158216
2532484,CID_1000000_5000000,O=C(CSc1nncs1)Nc1c(Cl)cccc1Cl,318.940759204,4,54.88,5,1,3.575700000000001,2,2,1,0,2,0,0.8750761273193293
4191343,CID_1000000_5000000,Cc1cc(Br)ccc1[NH2+]NS(=O)(=O)c1cccc([N+](=O)[O-])c1,385.98046541609,5,105.92000000000002,4,2,1.7541199999999995,2,2,0,0,0,0,0.35291271249223655
3328068,CID_1000000_5000000,N#Cc1c([NH3+])nc2c(c1-c1cc3c(cc1Cl)OCO3)CCCC2,328.08473082009,1,82.78,4,1,2.7545800000000016,2,4,2,0,1,0,0.8721336527220066
2407603,CID_1000000_5000000,C=CCn1c(=O)c2ccccc2n2c(SCC(=O)Nc3ccccc3C(=O)OCC)nnc12,463.131425152,8,107.59000000000002,9,1,3.1377000000000015,4,4,2,0,0,0,0.24296269869776294
4482719,CID_1000000_5000000,N#Cc1c(-c2ccc(Br)cc2F)cc(-c2ccccc2Cl)nc1[NH3+],401.98034177209007,2,64.32,2,1,4.715680000000002,3,3,1,1,1,0,0.6729124620736165
1309583,CID_1000000_5000000,CCOC(=O)c1cc(CC)sc1NC(=O)C[C@H]1[NH2+]c2cc(C)c(C)cc2NC1=O,416.16385373209,6,101.10999999999999,5,3,2.64844,2,3,2,0,0,1,0.49770819774350744
1539170,CID_1000000_5000000,Cc1ccc(COc2ccccc2-c2cc(C(=O)[NH+]N=Cc3cccc([N+](=O)[O-])c3)[nH]n2)cc1,455.15880557209005,8,126.08,6,2,3.3958200000000014,4,4,1,0,0,0,0.23923781201342756
1035780,CID_1000000_5000000,CCc1ccc([C@@H]2C(C#N)=C([NH3+])OC(C)=C2C(=O)OCc2ccccc2)cc1,375.17031901609,5,86.96,4,1,3.357280000000002,2,3,1,0,0,1,0.8120088263293204
2868527,CID_1000000_5000000,CCOc1ccc(S(=O)(=O)[NH2+]CCCN2CCOCC2)c2ccccc12,379.16860476409005,8,72.45,5,1,1.2129000000000005,2,3,1,0,0,0,0.6983287524785537
3090676,CID_1000000_5000000,Cc1c(OC(=O)c2ccccc2)cccc1OC(=O)c1ccccc1,332.104858992,4,52.6,4,0,4.4334200000000035,3,3,0,0,0,0,0.5236369912591206
2686473,CID_1000000_5000000,OCC[NH2+]c1nc(C[NH+]2CCOCC2)nc2sc3c(c12)CCC3,336.16089984817995,5,76.29,5,3,-1.217699999999996,2,4,3,0,0,0,0.6399332900910635
3835385,CID_1000000_5000000,O=C1c2oc3ccc(Cl)cc3c(=O)c2C(c2cccs2)N1Cc1ccccc1,407.0382919880001,3,50.52,4,0,5.253300000000004,4,5,3,0,1,1,0.46551370851958035
1100965,CID_1000000_5000000,CC(C)NC(=O)c1ccc([C@H]2SCC(=O)N2Cc2ccccc2)cc1,354.140198944,5,49.410000000000004,3,1,3.599000000000003,2,3,1,0,0,1,0.8924582594328446
4792334,CID_1000000_5000000,CC(C)(C)c1ccc(C(=O)NCC(=O)N2CCCC2)cc1,288.183778008,3,49.410000000000004,2,1,2.3363000000000005,1,2,1,0,0,0,0.9277987603837131
1183117,CID_1000000_5000000,COC(=O)c1c(NC(=O)COc2ccccc2Br)sc2c1CC[C@@H](C)C2,437.02964122000003,5,64.63,5,1,4.439500000000003,2,3,1,0,0,1,0.7015855860419198
2218054,CID_1000000_5000000,CCOC(=O)c1ccc(NC(=O)C(=O)NCCCOC)cc1,308.13722174,7,93.73,5,2,0.9544999999999995,1,1,0,0,0,0,0.444302417532746
4142828,CID_1000000_5000000,CCSc1nc2c(c(=O)n1-c1ccc(C)cc1)SC(C)C2,318.086055196,3,34.89,5,0,3.6896200000000032,2,3,2,0,0,1,0.6384630519652505
1015779,CID_1000000_5000000,Cc1cc(OCC(=O)Nc2ccc3nn(-c4ccccc4)nc3c2)ccc1Cl,392.104003464,5,69.03999999999999,5,1,4.399820000000003,4,4,1,0,1,0,0.546195659037283
4799056,CID_1000000_5000000,CCOc1ccc(-c2nnc([NH2+]c3ccc(C)c(Cl)c3)o2)cc1,330.10038088409,5,64.76,4,1,3.6237200000000014,3,3,1,0,1,0,0.7255287456664095
1186427,CID_1000000_5000000,N#C/C(=C\c1ccc(Br)cc1)S(=O)(=O)c1ccccc1,346.96156166,3,57.93,3,0,3.787480000000003,2,2,0,0,0,0,0.7933075232876702
2847040,CID_1000000_5000000,CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2Cl)C2=C(CCCC2=O)[NH2+]1,394.09712534409,3,59.980000000000004,3,1,3.886700000000002,1,3,1,0,2,1,0.7905056509166767
2974422,CID_1000000_5000000,CCc1cccc(C)c1NC(=O)C(C)[NH+](c1cc(C)cc(C)c1)S(C)(=O)=O,389.18934020809,6,67.68,3,2,2.677460000000001,2,2,0,0,0,2,0.7981796110127484
4092567,CID_1000000_5000000,CC(C)c1nc(SCC(=O)[NH+]c2sc3c(c2C#N)CCC3)n[nH]1,347.08690358409007,5,98.03,6,2,1.64958,2,3,2,0,0,0,0.8015317672792
3345440,CID_1000000_5000000,COc1cc(C2C3=CCn4c(=O)n(-c5ccccc5)c(=O)n4C3Cn3c(=O)n(-c4ccccc4)c(=O)n32)cc(I)c1[O-],677.06510400391,4,130.15,12,0,1.3858999999999992,5,7,4,0,0,2,0.2089957875768345
1717003,CID_1000000_5000000,COC(=O)[C@@](NC(=O)CC(C)C)([NH2+]c1ccc(Cl)c[nH+]1)C(F)(F)F,369.10560664818007,6,86.14999999999999,3,2,0.9428999999999998,1,1,1,3,1,1,0.5778118585286046
4546758,CID_1000000_5000000,CCOc1cc(C=NNC(=O)CNC(=O)c2ccc3c(c2)OCO3)cc(Br)c1OCc1ccccc1C#N,578.080096556,10,131.27,8,2,3.907280000000002,3,4,1,0,0,0,0.2751932692733466
1372820,CID_1000000_5000000,COc1ccc(S(=O)(=O)[NH+](CC(=O)Nc2cccc(Br)c2)c2ccccc2)cc1,475.03216664009005,7,76.91,4,2,3.0017000000000023,3,3,0,0,0,1,0.5500245443991438
2703007,CID_1000000_5000000,CCNC(=O)NC(=O)CN1C(=O)N[C@](C)(c2ccc(Cl)cc2Cl)C1=O,386.054860352,4,107.61000000000001,4,3,1.6061000000000005,1,2,1,0,2,1,0.6824969009909593
1563971,CID_1000000_5000000,O=C1c2ccccc2C(=O)[NH+]1CCCCN(C(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(Cl)cc1,512.07745252009,8,102.03,5,1,4.2077000000000035,3,4,1,0,2,0,0.21057018553252382
4912363,CID_1000000_5000000,Cc1c(OC(C)C(=O)NCCCN2CCCC2=O)ccc2c1oc(=O)c1ccccc12,422.18417193199997,7,88.85,5,1,3.150620000000001,3,4,2,0,0,1,0.3589708294956384
2652758,CID_1000000_5000000,CCOc1ccc([NH2+][C@@H](C)C(=O)Nc2cc([N+](=O)[O-])ccc2OC)cc1,360.15539722408994,8,107.31,5,2,2.2241999999999997,2,2,0,0,0,1,0.4263396644536296
2290232,CID_1000000_5000000,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4cc(Cl)ccc4Cl)o3)c(=O)n2[C@H]1c1ccccc1,538.05208348,5,73.80000000000001,7,0,5.365100000000004,4,5,3,0,2,1,0.32014720333743363
3642656,CID_1000000_5000000,O=C(NC(n1cnccc1=O)C(Cl)(Cl)Cl)c1ccccc1,344.9838596,3,63.99,4,1,2.5421000000000005,2,2,1,0,3,1,0.8687504002506142
3624179,CID_1000000_5000000,Cc1c(Cl)cccc1[NH2+]C(=S)N(CCC(C)C)C1CCN(C(C)C)CC1,396.22347322009,6,23.090000000000003,2,1,4.349120000000004,1,2,1,0,1,0,0.5706599978427258
4874097,CID_1000000_5000000,CC1(C(=O)c2ccc(Cl)cc2)CCC(=O)N1Cc1ccccc1,327.10260649599996,4,37.38,2,0,4.104000000000003,2,3,1,0,1,1,0.7926259425953189
2988556,CID_1000000_5000000,C[NH+](CC(=O)NC1CCCCCCC1)S(=O)(=O)c1ccccc1,339.17369014409,5,67.68,3,2,1.1191,1,2,0,0,0,1,0.8446637889749986
1162352,CID_1000000_5000000,CC[C@H](C(=O)OC)n1cnc2sc3c(c2c1=O)CC[C@@H](C)C3,320.1194635,3,61.190000000000005,6,0,2.706900000000001,2,3,2,0,0,2,0.8158965328164741
4052514,CID_1000000_5000000,COc1cc(C=NNC(=O)C(C)Oc2ccc(Cl)cc2)ccc1OC(=O)c1ccc(Cl)cc1Cl,520.0359547479999,8,86.22,6,1,5.792200000000004,3,3,0,0,3,1,0.1754014256419283
4540688,CID_1000000_5000000,CCCCCCCCCCOc1ccc(C2=NC(=Cc3ccccc3C(F)(F)F)C(=O)O2)cc1,473.21777847999994,12,47.89,4,0,7.569400000000008,2,3,1,3,0,0,0.18144002814897045
3168609,CID_1000000_5000000,O=C(CSc1nnc(-c2ccc(S(=O)(=O)[NH+]3CCOCC3)cc2)n1-c1ccccc1)NCc1ccccc1,550.1577227960901,9,107.62,8,2,1.9466000000000003,4,5,2,0,0,0,0.30689249790130335
4326704,CID_1000000_5000000,[NH3+]S(=O)(=O)c1ccc(N2C(=O)C(=Cc3cccnc3)SC2=S)cc1,378.00353066409,3,94.98,6,1,1.4180000000000004,2,3,2,0,0,0,0.6410712812174029
1139144,CID_1000000_5000000,COc1cc(C(=O)NC(=S)[NH2+]c2cccc3ccccc23)cc(OC)c1OC,397.12165457208994,5,73.4,5,2,2.7754000000000003,3,3,0,0,0,0,0.5116438629855463
4556750,CID_1000000_5000000,CC1=CC(=O)C2=C(CC3C(=CCC4C(=O)N(c5ccc(/N=N/c6ccc([NH+](C)C)cc6)cc5)C(=O)C43)C2c2cc(Br)ccc2[O-])C1=O,690.147782192,5,123.74000000000001,7,1,5.348200000000005,3,7,1,0,0,4,0.16741952461182147
3905349,CID_1000000_5000000,O=C(NN=Cc1ccc(F)cc1)c1cc(-c2cccnc2)nc2ccccc12,370.12298932000004,4,67.24000000000001,4,1,4.199800000000002,4,4,2,1,0,0,0.4324158242811751
1208693,CID_1000000_5000000,COc1ccc(C=c2sc3nc4ccccc4n3c2=O)cc1OC(=O)c1ccccc1,428.0830779919999,4,69.9,7,0,3.684700000000002,5,5,2,0,0,0,0.32262358119713347
1867513,CID_1000000_5000000,Cc1cc(C)c2oc(-c3cc([NH2+]C(=S)NC(=O)c4ccc(F)cc4)ccc3Cl)nc2c1,454.07868013609,3,71.74000000000001,4,2,4.813940000000002,4,4,1,1,1,0,0.34387071400841407
2914245,CID_1000000_5000000,COc1ccc(S(=O)(=O)[NH+](CC(=O)N2CCN(c3ccc(F)cc3)CC2)c2ccc(C)cc2)cc1,498.18573204809,7,71.35999999999999,5,1,2.396820000000001,3,4,1,1,0,1,0.5418745717178246
3362208,CID_1000000_5000000,COC(=O)C(NC(=O)C1C(NC(=O)Nc2cccc(OC)c2)CCN1C(=O)c1cccn1C)C(C)C,499.24308377600005,8,131.0,7,3,1.7523000000000013,2,3,2,0,0,3,0.47456077706255256
2128757,CID_1000000_5000000,O=C(NCCN1C(=O)S/C(=C/c2ccccc2)C1=O)c1sc2ccccc2c1Cl,442.02126202,5,66.48,5,1,5.021000000000003,3,4,2,0,1,0,0.5631326568318029
1749752,CID_1000000_5000000,COc1ccc(CC[NH+]2CC(=O)N3[C@H](c4cc(OC)c(OC)c(OC)c4)c4[nH]c5ccccc5c4C[C@H]3C2=O)cc1OC,586.2547769120899,9,103.76,7,2,2.721400000000001,4,6,3,0,0,3,0.3109980467989516
2725746,CID_1000000_5000000,COc1ccc(OC)c(S(=O)(=O)[NH2+]c2ccc(I)cc2I)c1,545.87275134809,5,69.21000000000001,4,1,2.4968000000000004,2,2,0,0,0,0,0.4629109809145823
4320210,CID_1000000_5000000,O=C1C(=Cc2cc(Br)cc(I)c2[O-])S/C(=N\C2CCCCC2)N1C1CCCCC1,586.9870327199101,3,55.73,4,0,6.065000000000005,1,4,1,0,0,0,0.3187323205024683
4286378,CID_1000000_5000000,O=C1NC(=O)C(=Cc2ccc(OCc3cccc4ccccc34)c(Br)c2)N1,422.02660444,4,67.43,3,2,4.361600000000003,3,4,1,0,0,0,0.4841998282823386
2948391,CID_1000000_5000000,COc1ccc(C(=O)Nc2ccc([NH+]3CCN(C(=O)c4ccc(C)cc4)CC3)cc2)cc1Cl,464.17354582409,5,63.08,3,2,3.5817200000000016,3,4,1,0,1,0,0.606331515494007
4638083,CID_1000000_5000000,COc1cc(OC(=O)c2ccco2)ccc1C=N[NH2+]c1nc(C)cc(C)n1,367.1400815080901,6,103.42,7,1,2.1432399999999996,3,3,2,0,0,0,0.235352884166996
3708615,CID_1000000_5000000,CCCCOP(C)(=O)OCC1CCC[NH+]2CCCCC12,304.20360690209003,7,39.97,3,1,2.49,0,2,2,0,0,4,0.5801090663101113
2120786,CID_1000000_5000000,CNC(=O)COC(=O)/C=C/c1ccco1,209.068807832,4,68.53999999999999,4,1,0.5819999999999994,1,1,1,0,0,0,0.581461896277462
1239839,CID_1000000_5000000,C[C@H]1C[C@H](c2ccc3ccccc3c2)CC1=O,224.120115132,1,17.07,1,0,3.922400000000003,2,3,0,0,0,2,0.7171056091888904
2379033,CID_1000000_5000000,CC(=O)c1ccc(-n2c(SCC(=O)Nc3nc(-c4ccccc4)cs3)nc3ccccc3c2=O)cc1,512.0976825,7,93.94999999999999,8,1,5.442600000000004,5,5,2,0,0,0,0.177241933713566
4432332,CID_1000000_5000000,CCc1ccc(N2C([NH3+])=C(C#N)C(c3cc(C)cc(COc4ccc(Br)cc4)c3C)C3=C2CC(C)(C)CC3=O)cc1,610.2063659440901,6,80.97,4,1,7.431420000000006,3,5,1,0,0,1,0.31446934792478226
3899807,CID_1000000_5000000,CCn1c(O)c(/[NH+]=N/c2cccc([N+](=O)[O-])c2)c2ccccc21,311.11386676009005,4,94.63,5,2,2.771000000000001,3,3,1,0,0,0,0.44042598321259974
3285153,CID_1000000_5000000,O=C(Nc1ccc(C(F)(F)F)cc1)N(CCc1csc2nc(-c3ccc4ccccc4c3)cn12)Cc1ccccc1,570.1701170800001,7,49.64,4,1,8.511600000000003,6,6,2,3,0,0,0.20921054773758468
3836807,CID_1000000_5000000,[NH3+]c1ccc(-c2c3ccccc3nc3ccccc23)cc1,271.12297490009,1,40.53,1,1,3.9284000000000017,4,4,1,0,0,0,0.5235145241801961
1376385,CID_1000000_5000000,COc1cc(C[NH+]2CCC[C@H]3CCCC[C@H]32)ccc1OCc1ccccc1,366.24275568408996,6,22.900000000000002,2,1,4.011700000000003,2,4,1,0,0,3,0.8346591597500881
3579340,CID_1000000_5000000,O=C(C=Cc1cccs1)OCC(=O)c1ccc2c(c1)-c1ccccc1C2,360.082015372,5,43.370000000000005,4,0,4.758600000000004,3,4,1,0,0,0,0.29276845177558075
2118960,CID_1000000_5000000,CCc1ccc(-n2c(=O)/c(=C\c3sccc3C)s/c2=C(\C#N)C(=O)NCC[NH+]2CCOCC2)cc1,509.16755920809004,7,88.56,7,2,0.36570000000000213,3,4,3,0,0,0,0.48174464798826105
2705409,CID_1000000_5000000,C=CCn1c(=O)c2ccccc2n2c(SCC(=O)N[C@H](C)CC)nnc12,371.14159591200007,7,81.29,7,1,2.237,3,3,2,0,0,1,0.508781607162699
1788517,CID_1000000_5000000,CCOc1ccc(/N=N/c2c(-c3ccc([N+](=O)[O-])cc3)[nH]n(C([NH3+])=S)c2=O)cc1,413.1026504440901,6,142.52,8,2,2.9406000000000008,3,3,1,0,0,0,0.27637106769485137
1415467,CID_1000000_5000000,CCc1cc(CC)c(C#[NH+])c(=S)[nH]1,193.07939583609,2,39.59,1,2,0.98979,1,1,1,0,0,0,0.6755408293755748
2549671,CID_1000000_5000000,Cc1cc(C(=O)CSc2nnc(Cc3ccccc3)o2)c(C)n1C[C@H]1CCCO1,411.16166266,8,70.15,7,0,4.232740000000003,3,4,3,0,0,1,0.4080095136962639
8658648,CID_5000000_10000000,COc1ccc([NH2+]C(=S)NC[C@H](c2ccccc2Cl)[NH+]2CCCC2)cc1,391.14741397218,6,42.309999999999995,2,3,1.8379999999999992,2,3,1,0,1,1,0.5196574322290651
5317798,CID_5000000_10000000,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@@](C)(O)[C@H]2Oc1ccccc1,508.2097179839999,6,84.84000000000002,8,1,5.180000000000006,3,5,1,0,0,3,0.48769893059967717
8336711,CID_5000000_10000000,C[C@@H](Oc1ccc(F)cc1)C(=O)OCC(=O)Nc1cccc(C#N)c1,342.10158518000003,6,88.41999999999999,5,1,2.64658,2,2,0,1,0,1,0.8154470182172191
7107369,CID_5000000_10000000,CC[C@@](C)(C(=O)[NH+]C1CCCCC1)N(Cc1cccs1)C(=O)c1ccc(=O)[nH]c1,415.19241420809,7,85.84,4,2,2.4559999999999995,2,3,2,0,0,1,0.7283619884659921
5169024,CID_5000000_10000000,CC[NH+]1CCc2c(sc([NH2+]C(=S)NC(=O)c3ccccc3F)c2C(N)=O)C1,408.10789897218,4,93.24000000000001,4,4,-0.14319999999999816,2,3,2,1,0,1,0.5306671153970371
8019802,CID_5000000_10000000,C[C@@H]1C[C@H]1C(=O)OCC(=O)Nc1ncc(Cl)cc1Cl,302.022497604,4,68.29,4,1,2.5260999999999996,1,2,1,0,2,2,0.8678753280097994
7630687,CID_5000000_10000000,Cc1cc(C(=O)COC(=O)c2ccccc2I)c(C)s1,399.9630132760001,4,43.370000000000005,4,0,4.009240000000003,2,2,1,0,0,0,0.44270727023893613
9566569,CID_5000000_10000000,O=[N+]([O-])c1cc(/C=N/[NH2+]c2nncn2/N=C/c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)ccc1N1CCOCC1,551.2109550040899,9,183.26,13,1,0.8789,3,5,3,0,0,0,0.17329125185286287
8100338,CID_5000000_10000000,COc1ccccc1C=C(C(=O)Nc1ccccc1C)C(=O)Nc1ccccc1C,400.178692628,6,67.42999999999999,3,2,4.972840000000003,3,3,0,0,0,0,0.34861567317718484
8254915,CID_5000000_10000000,C[C@H](c1ccccc1)N(C)C(=O)CN1C(=O)N[C@](C)(c2cc(F)ccc2F)C1=O,401.15509797199996,5,69.72,3,1,2.9514000000000014,2,3,1,2,0,2,0.7835629664385776
7332966,CID_5000000_10000000,CC(C)=C[C@H]1[C@H](C(=O)N2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)C1(C)C,371.23291927209,4,43.21000000000001,3,1,1.8807999999999998,1,4,2,0,0,2,0.8222002314299901
9019949,CID_5000000_10000000,CC[C@@H](C)N(C(=O)COC(=O)c1cccc2c1C(=O)c1ccccc1C2=O)[C@@H](C)CC,421.18892296399997,7,80.75,5,0,4.044400000000003,2,3,0,0,0,2,0.5379243546461275
7684029,CID_5000000_10000000,CCOc1c(Cl)cc(/C=C/C(=O)OCC(=O)N2C[C@@H](C)O[C@@H](C)C2)cc1OC,411.144865232,7,74.30000000000001,6,0,2.9395000000000016,1,2,1,0,1,2,0.506992966203968
9198548,CID_5000000_10000000,CC(C)[C@H](NC(=O)COC(=O)c1cccc(F)c1)c1ccc2c(c1)OCCO2,387.14820102399995,6,73.86,5,1,3.2672000000000017,2,3,1,1,0,1,0.7704360018650781
7258597,CID_5000000_10000000,Cc1ccc(C)c(O[C@H](C)C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1,372.150763628,5,81.41999999999999,4,2,3.7486400000000017,2,3,1,0,0,1,0.8385688019581028
7311663,CID_5000000_10000000,C[C@@H]([NH2+]Cc1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1,310.07599597609,5,36.84,1,2,3.1789000000000014,2,2,0,0,2,2,0.8741261260845298
5772204,CID_5000000_10000000,C=CCOc1ccc(C2/C(=C(\O)c3ccc(Br)cc3)C(=O)C(=O)N2CC[NH+]2CCOCC2)cc1OC,557.12817520009,9,89.74000000000001,6,2,2.3593,2,4,2,0,0,1,0.21279359044687265
8654029,CID_5000000_10000000,O=C(/C=C/c1cccs1)OCc1nc(-c2ccccc2)no1,312.056863244,5,65.22,6,0,3.554700000000002,3,3,2,0,0,0,0.5322129930818866
6551361,CID_5000000_10000000,Cc1ccc2nsnc2c1S(=O)(=O)[NH+](Cc1cc2cccc(C)c2[nH]c1=O)C[C@@H]1CCCO1,485.13117370008996,6,106.45,7,2,2.1024399999999996,4,5,3,0,0,2,0.4332920379708826
8282884,CID_5000000_10000000,CCOc1cccc(/C=C2\SC(=S)N(CC(=O)[O-])C2=O)c1OC,352.03188812790995,6,78.89999999999999,7,0,1.0449999999999995,1,2,1,0,0,0,0.5590691857664452
6703986,CID_5000000_10000000,O=C(NCc1cccc(-c2cccc([C@H]3O[C@@H](CSc4nc(-c5ccccc5)c(-c5ccccc5)o4)C[C@@H](c4ccc(CO)cc4)O3)c2)c1)C(Cl)(Cl)Cl,784.1332262600002,11,93.82000000000001,7,2,10.491999999999988,6,7,2,0,3,3,0.09977747723291225
7052968,CID_5000000_10000000,CC[C@H](C(=O)O)c1ccccc1C(=O)O,208.073558864,4,74.6,2,2,1.963,1,1,0,0,0,1,0.7926725022893759
6438506,CID_5000000_10000000,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC(=O)O,400.3341306479999,15,37.3,1,1,8.723400000000005,0,0,0,0,0,0,0.22027076199211607
7939308,CID_5000000_10000000,CC1=C(C(=O)N(C)C)[C@@H](c2ccc([NH+]3CCOCC3)cc2)NC(=O)N1,345.19211708009004,3,75.11,3,3,-0.05069999999999786,1,3,2,0,0,1,0.7190337899618244
7545578,CID_5000000_10000000,CCOc1ccc(N2C[C@@H](NC(=O)N(CCCl)CCCl)CC2=O)cc1,387.111646956,8,61.88,3,1,2.679800000000001,1,2,1,0,2,1,0.6969766239109301
9932463,CID_5000000_10000000,CCCC[NH+](CC)c1nc(C)nc2c1nnn2-c1ccc(C(C)C)cc1Br,431.15533341609,7,60.93,5,1,3.741220000000003,3,3,2,0,0,1,0.6181116047261924
8473443,CID_5000000_10000000,C[C@H]([NH2+][C@H](C)c1ccccc1)C(=O)Nc1ccc(S(=O)(=O)[NH+]2CCCC2)cc1,403.19186562818,7,84.28999999999999,3,3,0.7056000000000007,2,3,1,0,0,2,0.6365223058735138
5003672,CID_5000000_10000000,Cc1cc(Br)cc2c(C(=O)OCC(=O)c3ccccc3[O-])cc(-c3ccc(N4C(=O)C5C6CC(C(Br)C6Br)C5C4=O)cc3)nc12,792.91899636791,6,116.7,7,0,6.368320000000006,4,7,2,0,0,6,0.09648497300008453
8392034,CID_5000000_10000000,C[C@H](Sc1n[nH]c(-c2ccccc2)n1)C(=O)c1ccc([NH+]C(=O)C(C)(C)C)cc1,408.16144842808995,6,91.31,5,2,3.388600000000002,3,3,1,0,0,1,0.48186593581298703
9813112,CID_5000000_10000000,O=C(O)CC1CC(=O)c2ccccc2O1,206.0579088,2,63.599999999999994,3,1,1.4951,1,2,1,0,0,1,0.7958365231791883
8717781,CID_5000000_10000000,Cc1cccc[n+]1[C@@H](C)C(=O)Nc1ccc(C#N)cc1,266.12878855209,3,56.769999999999996,2,1,2.3539000000000003,2,2,1,0,0,1,0.8669320162266977
8736199,CID_5000000_10000000,O=C(C[C@@H]1CCS(=O)(=O)C1)OCc1cc(=O)oc2ccc3ccccc3c12,386.082409296,4,90.64999999999999,6,0,2.8142000000000014,3,4,2,0,0,1,0.3890262107604099
8845175,CID_5000000_10000000,CCCn1c(S[C@H](C)C(=O)[NH+]c2c(C)nn(C)c2C)n[nH]c1=O,338.15194636409,6,101.16999999999999,7,2,0.019840000000001023,2,2,2,0,0,1,0.7232377212909884
6140636,CID_5000000_10000000,COc1ccc(/C=C/C(=O)Nc2ccc(Cc3ccc(NC(=O)/C=C/c4ccc(OC)c(OC)c4)cc3)cc2)cc1OC,578.241686808,12,95.12000000000002,6,2,6.615600000000007,4,4,0,0,0,0,0.18367941522379952
7870701,CID_5000000_10000000,O=C(COC(=O)c1ccc([O-])cc1O)NCCc1ccc(F)cc1,332.09397437991004,6,98.69000000000001,5,2,1.1205999999999998,2,2,0,1,0,0,0.7725352802531203
7765939,CID_5000000_10000000,COc1cc(/C=C/C(=O)OCC(=O)Nc2cccc(NC(C)=O)c2)ccc1[O-],383.12485990791,7,116.78999999999999,6,2,1.9222999999999997,2,2,0,0,0,0,0.5572781528901045
9077625,CID_5000000_10000000,CCCOc1ccc(/C=N\[NH2+]c2cccc([N+](=O)[O-])c2)cc1OC,330.14483254008996,8,90.57000000000001,5,1,2.621200000000001,2,2,0,0,0,0,0.26474811041513646
7356169,CID_5000000_10000000,CC[NH+](CC)CCC[C@H](C)NC(=O)c1cc(-c2cccn2C)nn1-c1ccccc1,408.27578712809003,10,56.29,4,2,2.7010000000000005,3,3,2,0,0,1,0.5419619650879046
